sentence1	sentence2	label
government's big budget on universities may attract more excellent intellectuals and researchers into the country and enjoy a higher reputation worldwide	for higher education, which represent the cutting edge of a country's academic achievements, act as the vanguard in economic and social advance	common_knowledge
government's big budget on universities may attract more excellent intellectuals and researchers into the country and enjoy a higher reputation worldwide	the high technology and new ideas applied into practice may not only lead a country to flourish but also elevate its status in the international community	common_knowledge
government's big budget on universities may attract more excellent intellectuals and researchers into the country and enjoy a higher reputation worldwide	researches into humanities and art still need large amount of money	common_knowledge
consideration is always important in relationship	roommate turns down the music or television volume at night time	invented_instance
communication is very important	people have different habit in daily life, such as tidy the blanket in the morning	common_knowledge
communication is very important	if one requested to move out just because his roommate do not tidy up the blanket in the morning might be crying over split milk	invented_instance
communication is very important	through communication, bonded are build and we could have better understanding of each others	common_knowledge
they help alleviate traffic congestion and decrease the amount of carbon released into the air	such public vehicles are used to serve a large number of people in society	common_knowledge
this is sure to lead to more carbon emitted into the atmosphere, which can cause skin cancer and destroy the natural environment	carbon emission cut is significantly essential for protecting the atmosphere	real_example
this is sure to lead to more carbon emitted into the atmosphere, which can cause skin cancer and destroy the natural environment	the more cars and motorbikes are on roads, the more seriously the ozone layer is damaged	real_example
this is sure to lead to more carbon emitted into the atmosphere, which can cause skin cancer and destroy the natural environment	if governments use more money to improve roads, there is a strong likelihood that more people drive their private cars work	invented_instance
the policy that concentrates money on developing public transportation brings an advantageous impact on earth	if there are more good buses, trains, or subways, people are inclined to use less private vehicles, which decreases the amount of carbon released	invented_instance
governments have to turn people' attention on public vehicles to reduce cars and motorbikes	the policy would play a pivotal part in relieving traffic jam	warrant
governments have to turn people' attention on public vehicles to reduce cars and motorbikes	it is quiet clear that traffic congestion is a serious problem in many big cities	common_knowledge
governments have to turn people' attention on public vehicles to reduce cars and motorbikes	there are a great number of vehicles flowing on roads	common_knowledge
if the entire nation, from their school ages begin going for sports and try doing that everyday, eventually it may help to build healthy nation	healthy body is basis for healthy soul	testimony
if the entire nation, from their school ages begin going for sports and try doing that everyday, eventually it may help to build healthy nation	the more we practice, the better we feel	common_knowledge
if the entire nation, from their school ages begin going for sports and try doing that everyday, eventually it may help to build healthy nation	there is a direct linkage between people's health and the frequency of doing physical exercises	common_knowledge
if the entire nation, from their school ages begin going for sports and try doing that everyday, eventually it may help to build healthy nation	there is a fact that one can improve health conditions with everyday physical activity: gradually, step by step we change physical condition to better	common_knowledge
when we practice outdoors and indoors sports, many aspects are getting clearer	when a person goes jogging everyday, eventually he can understand his own body through direct observation	common_knowledge
when we practice outdoors and indoors sports, many aspects are getting clearer	the school basketball team gains more knowledge on how to succeed in some particular kind of throwing the ball into hoot practicing rather than learning theoretically	real_example
when we practice outdoors and indoors sports, many aspects are getting clearer	almost all natural science discoveries were made by direct observation, which is a part of physical education	common_knowledge
financial sustainability of a region mostly depends on how healthy the population is	the money invested into physical education program can save allocations into healthcare	invented_instance
putting physical activities in early steps of human development would finally lead to mentally healthy society	physically healthy people can contribute more both into economical and social development	common_knowledge
email can be count as one of the most beneficial results of modern technology	many years ago, peoples had to pay a great deal of money to post their letters, and their payements were related to the weight of their letters or boxes, and many accidents may cause problem that the post could not be delivered	common_knowledge
email can be count as one of the most beneficial results of modern technology	nowadays, all people can take advantage of internet to have their own email free, and send their emails to everyone in no time, besides they can be sure if their emails have been delivered or not	common_knowledge
with the advent of internet and online paying systems, you can do many thing at your home easily	today, students can apply for foreign universities much easier than before	common_knowledge
with the advent of internet and online paying systems, you can do many thing at your home easily	not only with the help of sending email, but also using credit cards to pay all necessary fees online	common_knowledge
another technological innovations which help people around the world is related to medical equipments	biomedical engineers could make a significant effect on increasing life expectancy the world	common_knowledge
another technological innovations which help people around the world is related to medical equipments	in the past time doctors used pig heart's valve to implant, but the patient could not be alive more than 3 years after the replacement	real_example
another technological innovations which help people around the world is related to medical equipments	but now, biomedical engineers can make artificial heart valves which works well and doctors can implant them easily	common_knowledge
instead of interfering children's creativity, technology actually encourages children to learn and to create	technology inspires children to create new things	common_knowledge
when they come across a high-tech product like a cellphone, they will be obsessed with its mysterious functions and eager to know how it works	children are curious about everything around them	common_knowledge
instead of interfering children's creativity, technology actually encourages children to learn and to create	when they come across a high-tech product like a cellphone, they will be obsessed with its mysterious functions and eager to know how it works	invented_instance
instead of interfering children's creativity, technology actually encourages children to learn and to create	bill gates was attracted by the original huge computer, then he did everything he could to understand how it worked	real_example
instead of interfering children's creativity, technology actually encourages children to learn and to create	after he had figured out all the stuff, he then began to promote the computer	real_example
instead of interfering children's creativity, technology actually encourages children to learn and to create	in the end, he successfully invented a computer that was easy to use and lightweight	warrant
the diverse knowledge that children gained from different parts of the world, inspires children and encourage them to create new things	technology widen children's knowledge	common_knowledge
they will be able to learn about different cultures and different ways of thinking	with highly advanced technology, children are able to get information from foreign countries and even communicate with foreign friends	common_knowledge
the diverse knowledge that children gained from different parts of the world, inspires children and encourage them to create new things	they will be able to learn about different cultures and different ways of thinking	common_knowledge
technology may have negative effects on children	technology has made life too easy for most children	common_knowledge
students at schools and universities still learn much more from lessons with teachers	teachers teach students how to write, read and calculate since they are in kindergarten	common_knowledge
students at schools and universities still learn much more from lessons with teachers	and when they are in primary school, teachers teach them more further knowledge, like writing skills and using computers	common_knowledge
students at schools and universities still learn much more from lessons with teachers	it is teachers that help them with obstacles in schooling	common_knowledge
students at schools and universities still learn much more from lessons with teachers	students gain most of the knowledge through teachers and learn what is right and wrong with the assistance of teachers	common_knowledge
they contend that good television programs do teach students	discovery channel has many instructive episodes	real_example
they contend that good television programs do teach students	students have knowledge of others cultures, outer space etc	warrant
students learn far more from other sources, such as the internet and television	they can only input some key words and google it, and then there are numberless articles and websites related to it	real_example
students learn far more from other sources, such as the internet and television	they contend that good television programs do teach students	common_knowledge
it is easy to point out many benefits users can get from email and text messaging, which answers to the question of their great popularity	before email and mobile phone, human beings communicated by meeting directly, sending letters or later, calling from home phones	common_knowledge
it is easy to point out many benefits users can get from email and text messaging, which answers to the question of their great popularity	email and cell phones have improved the obstacles above	warrant
it is easy to point out many benefits users can get from email and text messaging, which answers to the question of their great popularity	they are so convenient that the majority of population prefer to use them instead of some traditional ways	warrant
language in writing is not in its original form	people tend to use slangs and abbreviated words to shorten their writing and save more time in communicating for other activities	common_knowledge
language in writing is not in its original form	people compose a message with only emoticons (the expressions by face created by service providers), which means there is no room for writing or typing texts	common_knowledge
the popularity of email and text messaging, as a result, leads to the losing of written language's position	language in writing is not in its original form	warrant
the popularity of email and text messaging, as a result, leads to the losing of written language's position	it is more dangerous that youngsters sometimes use such new languages in their studying, writing assignments	common_knowledge
doing this various testing is a hazard of human's future and next generation	animals are friendly and vital for people	common_knowledge
doing this various testing is a hazard of human's future and next generation	the animal experiments accelerate the vanishing of some categories of animals	common_knowledge
it is indisputable that every new kind food or pill may be noxious, and scientists must do something to insure that the new invention benefits people instead of making people ill or even dying	the new foods or medicines are invented to promote the quantity of human's life	common_knowledge
it is indisputable that every new kind food or pill may be noxious, and scientists must do something to insure that the new invention benefits people instead of making people ill or even dying	it also have potentially harm for human's health without any testing	common_knowledge
in spite of enjoying watching television shows, it is really time consuming task	this is a problem that suffers all of us everyday	common_knowledge
watching television programs makes us lazy	we usually spend our times in front of television for at least three ours a day when we come back home after eight-hour working in the office	common_knowledge
some television programs have a negative effect on viewers	some thriller or action movies advertise negative activities such as doing criminal activity	common_knowledge
some television programs have a negative effect on viewers	they usually try to mimic what they see on movies in their daily behaviors	warrant
universities should accept equal numbers of students of both genders	women have proved themselves in every field whether it is indoor or outdoor	common_knowledge
women have proved themselves in every field whether it is indoor or outdoor	they are acting as a good housewife and they are flying planes also	common_knowledge
universities follow the requirement of job providers and decide subject suitable for particular gender	the current job market affects the decision of universities	common_knowledge
universities follow the requirement of job providers and decide subject suitable for particular gender	every university designs its courses according to the need of employers	common_knowledge
universities follow the requirement of job providers and decide subject suitable for particular gender	the job selection criteria are pre decided	common_knowledge
the job selection criteria are pre decided	employers need male candidates for the heavy work such as repairing and installation of heavy machine	common_knowledge
employers need male candidates for the heavy work such as repairing and installation of heavy machine	they prefer male staff for night shifts	common_knowledge
employers need male candidates for the heavy work such as repairing and installation of heavy machine	they want female candidates for soft natured work like counseling, teaching, designing etc	common_knowledge
their lives are going to be more difficult, when they are away from home	they will have to pay a lot of bills	common_knowledge
their lives are going to be more difficult, when they are away from home	they will have to find a lodging or at least a place where to live and in order to have less expenses they will have to find a co-tenant, who they may not like	common_knowledge
living in their own houses will save the young adults a lot of money	if they live separate from their parents they will have to pay for a loan, electricity, water or even for a meal	common_knowledge
living in their own houses will save the young adults a lot of money	if the young adults still study they will have to combine studying with working	common_knowledge
there will not be such worries when young adults live in their own home	parents will take care for them	common_knowledge
another problem that the young adults may encounter is to find a co-tenant, who they do not like	his habits may be totally different from theirs, his behavior may be inappropriate, but they will have to live with him or even share a room, in order to have less expenses	common_knowledge
another problem that the young adults may encounter is to find a co-tenant, who they do not like	living with such a person may be a huge problem for the young adults	warrant
if these companies were obliged to pay to clean up the air pollution, they would at least make an effort to reduce the amount of air pollution they cause	in most industrialized countries, there is a number of companies that holds heavy factories in their constitutions	common_knowledge
if these companies were obliged to pay to clean up the air pollution, they would at least make an effort to reduce the amount of air pollution they cause	while these companies make a huge amount of money from their businesses, most of them are not considering to take precautions to reduce the amount of air pollution	common_knowledge
by charging private individuals for causing air pollution, that will at least contribute to reduce the amount of the pollution	private individuals cause air pollution in several ways such as inessential use of cars and house heating	common_knowledge
by charging private individuals for causing air pollution, that will at least contribute to reduce the amount of the pollution	as house heating is a major need in the winter time, some households do not consider to use filters to reduce the amount of pollution that the heating causes	common_knowledge
by charging private individuals for causing air pollution, that will at least contribute to reduce the amount of the pollution	some expensive vehicles cause a huge amount of pollution	common_knowledge
advertisers push the limits of creativity to dispose the consumers to purchase the product	we are mainly introduced to products through advertisements	common_knowledge
the number of that product being sold will increases	recently, there is a very creative advertisements of a soft drink product on tv	real_example
advertisement is the most effective way to create a well-known product	the more an advertisement of a product takes place in mass media, the more popular the product becomes	common_knowledge
advertisement is the most effective way to create a well-known product	consumers tend to purchase the most known product when it comes to picking one out of two different brands of the same product	common_knowledge
advertisers push the limits of creativity to dispose the consumers to purchase the product	when the consumers are impressed by the way a product is advertised, they can be convinced to consider that the product is a need in some cases	common_knowledge
it is a loss of national productivity that young people spend much time on searching for high salary jobs, even can be a sheer time-consuming	there are numerous job opportunities for those who do not have the certification of university graduation, such as mechanics, sales persons, or engineers	common_knowledge
it is a loss of national productivity that young people spend much time on searching for high salary jobs, even can be a sheer time-consuming	the labor market for highly educated students is now too competitive to get a job after finishing their studying	common_knowledge
universities provide not only skills for careers, but also academic knowledge for the human race, such as bio science, politics, and medicine	these academic values are necessary to the progress of the world	common_knowledge
universities provide not only skills for careers, but also academic knowledge for the human race, such as bio science, politics, and medicine	diverse experiences in the campus life can make the young generation more competently	common_knowledge
diverse experiences in the campus life can make the young generation more competently	there are a number of chances through internships, deeper discussion, independent life, and exchange scholarships	common_knowledge
almost everything that changed our lifestyle a lot will also cause some social problems	speaking loudly on the phone in public areas, such as schools, libraries and hospitals appears to be very impolite and offensive	common_knowledge
almost everything that changed our lifestyle a lot will also cause some social problems	some students utilize their cell phones as an effective cheating tools in examinations in which they can send and receive answers by texting each other	common_knowledge
some harmful effects on our health are lethal	it has been proved that overusing of the electronic devices including mobile phones could lead to higher possibility of suffering hearing loss and even cancers, although the further investigation are needed	real_example
the mobile phone has become a dispensable multifunctional tools in people's daily life	not only used for communication, but it also functions as an internet browser, a music player, a personal organizer and so forth	common_knowledge
people who are addicted to games, especially online games, can eventually bear dangerous consequences	children who play games too much on computer can seriously lack communicating skills	common_knowledge
several teenagers play games without rest, which leads to health depression	a typical example is the death of korean gamer, who had a non-stop playing for 3 days	real_example
people who are addicted to games, especially online games, can eventually bear dangerous consequences	several teenagers play games without rest, which leads to health depression	common_knowledge
even people who are not interested in online game can still be negatively affected by using computer too much	some social surveys have shown that a few children use computer for studying purpose, most of them are attracted by facebook, blog, etc. instead	statistics
a large factory can stimulate local economic growth and reduce the unemployment rate	the factory is not isolated, other industries and business will be quickly established, resulting in economic growth of local area	common_knowledge
the factory is not isolated, other industries and business will be quickly established, resulting in economic growth of local area	the estate industry will be boosted in order to satisfy the workers' accommodation need	invented_instance
the main disadvantage is contamination	it is true that some area are suffering the dire consequences caused by overdeveloping the industry, such as water pollution, overcrowded traffic and medical problems	common_knowledge
it is true that some area are suffering the dire consequences caused by overdeveloping the industry, such as water pollution, overcrowded traffic and medical problems	in some industrial cities, a large proportion of the workers are suffering various breathing problems, such as asthma which can be caused by waste ashes and certain chemical substances	common_knowledge
easy-to-cook foods sometimes could be dangerous for human's health	to make their food easier to prepare and taste delicious, almost every producer adds a wide range of artificial ingredients in to the food that is now purchased by most people	common_knowledge
ingredients being added have caused dire consequences	there are usually some articles in newspapers and magazines which report the relationship between certain chemical components in some food and diseases	common_knowledge
easy-to-cook foods sometimes could be dangerous for human's health	ingredients being added have caused dire consequences	warrant
the more prepared food we eat the more cooking skills we lose	at the increasing living pace, the majority of people tend to choose microwave as their unique cooker that help them prepare a dish in five minutes	common_knowledge
education is an essential part in development	most developing countries are lack of educational resources, such as experienced teachers, evaluation systems and teaching facilities, which is usually neglected by local authorities	common_knowledge
developing countries should not totally depend on the financial support from powerful countries	some powerful countries provide financial support in order to acquire the right to exploit the local resources and target the local labour market	real_example
developing countries should not totally depend on the financial support from powerful countries	they rarely provide local residents with any technological aid and even cause contamination in some areas	real_example
advertising alcohol, cigarettes, goods and services with adult content should be prohibited	some countries take this issue seriously and advertising alcohol, cigarettes and materials with adult content is banned on those countries	real_example
by advertising companies, businesses, firms and individuals promote their goods and services	thanks to ads we learn about new products, we can compare them and choose what's the best for us	common_knowledge
these days, not only many businesses, but also governments have to rely on advertising	tourism makes up one-third of the czech republic's economy	statistics
these days, not only many businesses, but also governments have to rely on advertising	in order to promote the country's attractions, the czech government has to advertise and sell its services to foreign consumers	warrant
it is a normal practice for women to be helpmates in earning money	extra income that women earn will contribute to their family's expenses	common_knowledge
it is a normal practice for women to be helpmates in earning money	by taking up a job, a wife can earn more money to support her family life	common_knowledge
it is a normal practice for women to be helpmates in earning money	this is really necessary in cases of her husband's low salary and the difficulty of getting a good job at the present	common_knowledge
it is no doubt that they play roles as a mother and as a wife better	working outside the house creates opportunities for married women to contact with the outer world, strengthen their character and show their capacity	common_knowledge
it is no doubt that they play roles as a mother and as a wife better	these things in turn will make them more confident, independent	common_knowledge
there are many supporting conditions that help women balance housework and work	besides the gorvernment's policies on limited families and their husbands' sharing in the housework, many employers are willing to offer part-time jobs for women	common_knowledge
it is crucial to alter automobiles to the other means of transportation and to legislate to control automobiles	an increase in the number of automobiles brings about environmental pollution	common_knowledge
the air gets to be polluted and it causes respiratory disease of the local inhabitants	automobile exhaust and carbon dioxides emission have bad impacts on the air	common_knowledge
it is crucial to alter automobiles to the other means of transportation and to legislate to control automobiles	the air gets to be polluted and it causes respiratory disease of the local inhabitants	common_knowledge
the methods to reduce the number of automobiles and to control car ownership and use should be immediately planned and implemented	an increase in the number of automobiles causes terrible traffic congestion	common_knowledge
the methods to reduce the number of automobiles and to control car ownership and use should be immediately planned and implemented	once we get into the traffic jam, it forces us to waste our time for a while	common_knowledge
alternative forms of transportation and international laws to control automobiles ownership and use can work effectively	alternative forms which emit less carbon dioxides and gasses than automobiles are ideal	common_knowledge
alternative forms which emit less carbon dioxides and gasses than automobiles are ideal	rental bicycle system has been introduced in several european countries	real_example
alternative forms which emit less carbon dioxides and gasses than automobiles are ideal	this system is that at the corner of each district, the rental bicycles are placed and the people can ride it to the other districts with a small fee	real_example
it is a better form to protect environment than automobile	bicycle expels neither carbon dioxides nor harmful gasses	common_knowledge
alternative forms which emit less carbon dioxides and gasses than automobiles are ideal	it is a better form to protect environment than automobile	warrant
the introduction of international laws can be also effective	there are some regulations to limit the use of automobiles by time and to allow the people possess one car only	invented_instance
the introduction of international laws can be also effective	these attempts to reduce automobiles can ease traffic congestion and environmental pollution	invented_instance
aiding help poor countries in this situation solve their economical problems and run their own business	to be out of poverty, it is fundamental to support basic industry related factors such as light, electricity, load, highways, natural resources, technology and buildings for companies	common_knowledge
aiding help poor countries in this situation solve their economical problems and run their own business	republic of korea used to be the poorest country even compared to others in africa in 1960's	real_example
aiding help poor countries in this situation solve their economical problems and run their own business	now that it has became strong economy country aiding poor countries after 10 years of aid from other counties	real_example
the campaigns might include practical benefits	in globalized world, the economies of several countries are in a big network and must influence on each others	warrant
the campaigns might include practical benefits	when america mortgage loan system went bad, several economies of european and asian countries fluctuated, even any countries had to be gotten international supports to block its bankrupt	real_example
globalization contribute effectively to the global improvement of the world in many aspects	they admit that globalization can be considered a chance for people of each country to promote their lifestyle through the stuffs and services imported from other countries	invented_instance
they have more opprotunities to find a job and to be successful in the future	schools provide lots of academic knowledge to students	common_knowledge
schools provide lots of academic knowledge to students	students may learn professional skills, expand their understandings and gain experiences	warrant
there are some advantages of leaving school to find a job	there are many ways that can train children to learn independent and social skills instead of getting a job	common_knowledge
it is not about the function or quality of the commodities themselves but really the promotion of the good feeling of possessing the product	huge cooperation hire celebrities as the face of their product	common_knowledge
it is not about the function or quality of the commodities themselves but really the promotion of the good feeling of possessing the product	by casting famous singers in their television advertisement, motorcycles or clothes for example, sales increase significantly	common_knowledge
by casting famous singers in their television advertisement, motorcycles or clothes for example, sales increase significantly	youngsters, as the target consumers, love celebrities	common_knowledge
it is not about the function or quality of the commodities themselves but really the promotion of the good feeling of possessing the product	to boost their sales and win over customers, companies pour a great amount of money into advertising	common_knowledge
it plays and important role economically	advertisements can be falseful and exaggerated	common_knowledge
they introduce new products, and provide various choices, not to mention they are often visually enjoyable	they aim to grab your attention	common_knowledge
it plays and important role economically	they introduce new products, and provide various choices, not to mention they are often visually enjoyable	common_knowledge
the possession of guns can also raise the rates of suicide	there is an increasing trend of adolescent suicides and suicides among those age 75 and over	statistics
the possession of guns can also raise the rates of suicide	in the us, firearms remain the most common method of suicide, accounting for about 50 per cent	statistics
the fewer guns possessed, the fewer accidents would happened, our surroundings would be safer with lower accident rates	we hear some news from time to time that someone was hurt by accident during the hunting	invented_instance
the fewer guns possessed, the fewer accidents would happened, our surroundings would be safer with lower accident rates	the accidents cannot be completely avoided although only those who have gun licenses can purchase guns	common_knowledge
most violent crimes are related to the abuse of guns, especially in some countries where guns are available for people	in american, young adults and even juveniles can get access to guns, which leads to the tragedies of school gun shooting	real_example
most violent crimes are related to the abuse of guns, especially in some countries where guns are available for people	some terrorists are able to possess more advanced weapons than the police, which makes citizens always live in danger	common_knowledge
it really help to alleviate the tension	an international sporting event is normal held in a country with huge interest from fans all over the world	common_knowledge
it really help to alleviate the tension	for the time of occasions, people regardless of nationality, origin and religion will live together	common_knowledge
it really help to alleviate the tension	it is useful to ease tensions between nations	warrant
it really help to alleviate the tension	in fifa world cup 2010, the relation between north korea and south korea is dangerous for the warship sinking	real_example
it really help to alleviate the tension	the world suspected north korea of the aggressive action	real_example
it really help to alleviate the tension	due to this event north korea showed a friendship and enthuasism	warrant
an international sporting event also helps fans release patriotic emotions in a safe way	when they garther together to encourage their team, they will show their patriotic emotions	common_knowledge
an international sporting event also helps fans release patriotic emotions in a safe way	regardless of the competition between teams, their emotions are always released in a safe way due to the sole passion of the sport	common_knowledge
an international sporting event also helps fans release patriotic emotions in a safe way	all fans know that a sport event will attract the attention of whole the world and a lot of public media	common_knowledge
an international sporting event also helps fans release patriotic emotions in a safe way	they were welcomed by each chinese hospitality, beauty in each cities	real_example
an international sporting event also helps fans release patriotic emotions in a safe way	foreigners came here always received the support of friendly volunteers who were young students	warrant
the progress of material technology leads to the sharp fall of price of a great number of products	today, mobile phones become a common one of household items, which due to the cheaper materials and better producing technologies	common_knowledge
technical developments improve productivity, which help people to escape from daily chores, and invest more time and energy in studying and living a more meaningful life	we had to spend a lot of time searching information and waiting for letters of our friends who lived far away from us	common_knowledge
technical developments improve productivity, which help people to escape from daily chores, and invest more time and energy in studying and living a more meaningful life	we can talk with our friends online, no matter where we are and how far between us	common_knowledge
many facts about solar system can be discovered	a picture of planet earth proved that the earth is round, not flat	common_knowledge
many facts about solar system can be discovered	if it was not for the space exploration, we would never know these facts	common_knowledge
a great deal of sophisticated technology can be invented	as astronauts need to travel to outer space which does not have any oxygen to breathe in, scientists are compelled to do research on the oxygen tanks	common_knowledge
a great deal of sophisticated technology can be invented	oxygen tanks, for instance, are proved useful not only in outer space but also underwater	common_knowledge
a great deal of sophisticated technology can be invented	spaceships, communication satellites and space pens also contribute a lot to the society	common_knowledge
having experienced in working environment during student time offers a distinct advantage when they apply for jobs after their graduation	it is undoubtedly certain that students can gain their practical experience by getting involved extra jobs	common_knowledge
having experienced in working environment during student time offers a distinct advantage when they apply for jobs after their graduation	students who get part time jobs have not only academic knowledge but also hands-on experience	common_knowledge
students who take on a part time job are often more confident and independent than other ones	by constant communicating with other colleagues daily in a company environment where their new ideas can be raised without hesitation, then students' confidence could be significantly gained	invented_instance
students who take on a part time job are often more confident and independent than other ones	working conditions require students the independency in thinking, working, and solving problems, which is greatly helpful when the characteristic is applied to tackle subjects in their universities	common_knowledge
doing extra jobs helps student with money for their accommodation	high studying tuition, added with raising accommodation expenses are becoming a huge burden to students	common_knowledge
students might have little idea of the real challenges or the true situation when they enter the workforce after graduation	in most school curriculums, the courses are theoretical and often by instructors speaking to students sitting in the classroom	common_knowledge
the internship, although without pay, can give them the experiences that money cannot buy	students might have little idea of the real challenges or the true situation when they enter the workforce after graduation	warrant
students can learn invaluable experiences through the period of time working for the institutions they are assigned to	the internship, although without pay, can give them the experiences that money cannot buy	common_knowledge
companies save time and resources for searching new staffs and organizing an orientation	as for the companies, the unpaid interns can no doubt save some money	common_knowledge
companies save time and resources for searching new staffs and organizing an orientation	the younger generations can help them generate new ideas as the students are not bound to restricted workload and they tend to have greater imagination, which can be essentially helpful when they are making a new advertisement or slogan	invented_instance
companies save time and resources for searching new staffs and organizing an orientation	they can start looking for potential employees and begin the training	common_knowledge
a raise or a promotion can no doubt increase the morale in the working places	workers understand they have to work harder to meet the boss' expectations and to make themselves worthwhile	common_knowledge
a raise or a promotion can no doubt increase the morale in the working places	junior high school teachers have great responsibility not only for students' private lives as they are going through adolescence but also their school work	common_knowledge
junior high school teachers have great responsibility not only for students' private lives as they are going through adolescence but also their school work	if the teachers receive higher salaries, they will be willing to spend more extra time mentoring the youngsters rather than hoping they learn in cram schools and so forth, as this is what is happening in taiwan	warrant
junior high school teachers have great responsibility not only for students' private lives as they are going through adolescence but also their school work	it is an important phase for them to study hard and get into the high school they want	common_knowledge
creating an enjoyable working environment is more realistic and essential if one wishes an increase in productivity and better employee performances	the employers can make sure the employees can actually focus and concentrate on their projects instead of thinking about their children or feeling pressured	real_example
it is clear that people can freely express their patriotic feelings during international sports events	when the football world cup was organised in south africa, its citizens filled up the stadiums, cheered and waved national flags to support their national team on the field	real_example
